feature,value
pct_dos_total_to_IDN,8.904771033237748e-06
pct_dos_total_to_PHL,0.00011033689556908602
pct_dos_total_to_ISR,0.002451228195347399
pct_dos_total_to_PER,7.639091402428499e-06
pct_dos_total_to_HND,4.429356294598416e-05
pct_dos_total_to_KGZ,1.0745090380106881e-05
pct_dos_total_to_ARE,0.0006085513251885
pct_dos_total_to_DZA,0.0
pct_dos_total_to_MDG,0.0
pct_dos_total_to_EGY,0.0
pct_dos_total_to_GBR,0.0012923192774038467
pct_dos_total_to_IRQ,5.279727793316993e-06
pct_dos_total_to_KWT,7.3579380983390735e-06
pct_dos_total_to_JOR,0.0002693131494915072
pct_dos_total_to_BIH,0.00014073769482884934
pct_dos_total_to_SAU,0.0
pct_dos_total_to_HUN,0.0
pct_dos_total_to_ZAF,0.00011224398585741937
pct_dos_total_to_KEN,0.0
pct_dos_total_to_BHR,0.0
pct_dos_total_to_GIB,0.0008147005146117878
pct_dos_total_to_SEN,6.806692699912008e-05
pct_dos_total_to_TZA,0.0
pct_dos_total_to_JPN,7.677387854385445e-05
pct_dos_total_to_AFG,0.0019937352094565562
pct_dos_total_to_COL,0.0
pct_dos_total_to_GUY,0.0
pct_dos_total_to_ECU,0.0
pct_dos_total_to_KOR,0.00015060790629622568
pct_dos_total_to_SLV,0.00014054530725067624
pct_dos_total_to_CHN,4.3414736251428864e-05
pct_dos_total_to_IND,-2.835846034072015e-05
pct_dos_total_to_ABW,0.0
pct_dos_total_to_UGA,3.387713282342902e-05
pct_dos_total_to_SDN,0.0
pct_dos_total_to_KAZ,2.45477823073265e-05
pct_dos_total_to_GHA,0.0
pct_dos_total_to_LBR,0.0
pct_dos_total_to_PAK,0.00034609790669730726
pct_dos_total_to_ARM,0.0
pct_dos_total_to_MKD,0.0
pct_dos_total_to_AZE,0.0
pct_dos_total_to_GEO,0.00020945686662358397
pct_dos_total_to_LKA,0.0
pct_dos_total_to_ZWE,0.0
pct_dos_total_to_AUS,4.888346780992633e-05
pct_dos_total_to_JAM,0.0
pct_dos_total_to_NAM,0.0
pct_dos_total_to_MAR,0.0
pct_dos_total_to_BGD,0.0
pct_dos_total_to_NGA,0.0
pct_dos_total_to_UZB,0.0
pct_dos_total_to_PAN,0.0
pct_dos_total_to_MEX,0.00017410544506660708
pct_dos_total_to_HKG,5.74501692108872e-06
pct_dos_total_to_MWI,0.0
pct_dos_total_to_PRT,0.0006614373688475862
pct_dos_total_to_GIN,0.0
pct_dos_total_to_COD,0.0
pct_dos_total_to_SLE,0.0
pct_dos_total_to_BOL,0.0
pct_dos_total_to_DOM,0.00038717791587281655
pct_dos_total_to_NIC,0.0
pct_dos_total_to_BEN,4.3565108151610143e-07
pct_dos_total_to_KHM,6.521631685467495e-06
pct_dos_total_to_BRB,0.0
pct_dos_total_to_COG,0.0
pct_dos_total_to_SGP,0.0002190498132035554
pct_dos_total_to_ZMB,0.0007629865317573813
pct_dos_total_to_VEN,0.002949798385410876
pct_dos_total_to_NPL,0.0
pct_dos_total_to_SRB,6.2333397232664235e-06
pct_dos_total_to_TJK,0.0
pct_dos_total_to_BGR,2.4933358893065694e-05
pct_dos_total_to_BLR,0.0
pct_dos_total_to_LUX,0.0
pct_dos_total_to_MHL,0.0
pct_dos_total_to_IRL,1.655359831866259e-05
pct_dos_total_to_TTO,0.0
pct_dos_total_to_CHL,0.0
pct_dos_total_to_CIV,0.0
pct_dos_total_to_NOR,0.0
pct_dos_total_to_RWA,0.0
pct_dos_total_to_SWE,0.0
pct_dos_total_to_LTU,0.0
pct_dos_total_to_MLT,0.0
pct_dos_total_to_LAO,0.0
pct_dos_total_to_ESP,-4.814498030685486e-06
pct_dos_total_to_MUS,1.6390269976627955e-05
pct_dos_total_to_QAT,0.0
pct_dos_total_to_DEU,0.007179402039921024
pct_dos_total_to_ALB,3.72478558026405e-05
pct_dos_total_to_MDA,0.0
pct_dos_total_to_CZE,0.0
pct_dos_total_to_BWA,0.0
pct_dos_total_to_BMU,0.0
pct_dos_total_to_SSD,0.0
pct_dos_total_to_POL,3.932665975906481e-05
pct_dos_total_to_SVN,1.3115228762168607e-05
pct_dos_total_to_XKS,0.0
pct_dos_total_to_BFA,0.0
pct_dos_total_to_SVK,0.0
pct_dos_total_to_BDI,0.0
pct_dos_total_to_KNA,0.0
pct_dos_total_to_VNM,0.0
pct_dos_total_to_TLS,0.0
pct_dos_total_to_ARG,2.1674212694900676e-05
pct_dos_total_to_ROU,0.0
pct_dos_total_to_URY,5.193559292285362e-05
pct_dos_total_to_MNG,3.12890501703288e-05
pct_dos_total_to_LBN,0.0005414488590987048
pct_dos_total_to_GRC,1.0799394642124577e-05
pct_dos_total_to_IRN,0.0
